time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2018-11-04,18.0,13.5,23.5,10.9,0.0,27.0,5.0,,1016.6,
2018-11-05,20.3,13.0,26.9,0.0,0.0,194.0,4.7,,1009.8,
2018-11-06,20.9,15.8,26.3,0.0,0.0,175.0,2.5,,1010.9,
2018-11-07,24.2,17.4,30.2,0.0,0.0,270.0,5.4,,1012.3,
2018-11-08,15.7,13.5,17.4,14.7,0.0,16.0,9.4,,1016.3,
2018-11-09,12.1,10.2,15.2,8.9,0.0,7.0,15.1,,1024.6,
2018-11-10,9.8,8.0,12.4,0.0,0.0,52.0,6.8,,1027.8,
2018-11-11,10.3,8.5,13.0,5.6,0.0,101.0,3.6,,1020.0,
2018-11-12,8.0,3.0,10.2,2.8,0.0,354.0,10.8,,1021.6,
2018-11-13,3.7,1.3,9.1,0.0,0.0,332.0,12.6,,1033.9,
2018-11-14,5.2,-1.4,13.0,0.0,0.0,326.0,5.0,,1032.5,
2018-11-15,8.7,-0.3,18.5,0.0,0.0,,3.2,,1025.5,
2018-11-16,11.8,3.0,21.9,0.0,0.0,221.0,2.5,,1021.9,
2018-11-17,15.4,6.9,23.5,0.0,0.0,178.0,5.0,,1019.4,
2018-11-18,11.7,6.9,18.0,0.8,0.0,1.0,7.9,,1022.9,
2018-11-19,9.3,6.3,11.9,0.0,0.0,2.0,6.5,,1023.4,
2018-11-20,10.6,5.2,17.4,0.0,0.0,2.0,5.8,,1027.0,
2018-11-21,9.7,4.6,13.5,0.0,0.0,20.0,2.2,,1027.4,
2018-11-22,13.5,10.2,17.4,0.0,0.0,,3.2,,1024.1,
2018-11-23,17.1,10.2,26.3,0.0,0.0,240.0,5.8,,1013.3,
2018-11-24,16.8,9.1,24.6,0.0,0.0,218.0,5.8,,1009.5,
2018-11-25,16.1,9.6,20.8,0.0,0.0,307.0,10.8,,1012.9,
2018-11-26,9.3,3.5,16.3,0.0,0.0,345.0,9.0,,1026.3,
2018-11-27,9.2,0.8,18.0,0.0,0.0,,3.6,,1023.5,
2018-11-28,14.8,8.0,23.0,0.0,0.0,192.0,7.2,,1015.1,
2018-11-29,18.3,12.4,24.6,0.0,0.0,188.0,6.1,,1011.2,
2018-11-30,21.3,19.1,25.8,0.3,0.0,171.0,9.4,,1006.0,
2018-12-01,18.7,10.8,25.8,0.5,0.0,269.0,5.8,,1004.8,
2018-12-02,14.9,9.6,21.3,0.0,0.0,357.0,6.8,,1010.2,
2018-12-03,12.6,9.1,17.4,0.0,0.0,21.0,9.4,,1020.1,
2018-12-04,8.9,4.1,14.6,0.0,0.0,27.0,7.2,,1027.4,
2018-12-05,9.0,4.6,13.0,0.0,0.0,91.0,4.0,,1029.0,
2018-12-06,12.4,10.8,13.5,9.4,0.0,109.0,3.2,,1022.8,
2018-12-07,10.7,8.0,13.5,63.8,0.0,354.0,10.8,,1022.6,
2018-12-08,7.0,5.2,8.5,1.0,0.0,338.0,12.2,,1022.3,
2018-12-09,7.1,3.0,13.5,0.0,0.0,335.0,9.0,,1027.5,
2018-12-10,7.4,1.9,15.8,0.0,0.0,284.0,3.6,,1029.8,
2018-12-11,8.7,0.2,17.4,0.0,0.0,,4.7,,1027.0,
2018-12-12,14.7,10.2,19.1,0.0,0.0,174.0,5.8,,1015.4,
2018-12-13,15.0,6.9,21.3,0.0,0.0,259.0,14.0,,1008.0,
2018-12-14,8.9,6.3,11.9,0.0,0.0,316.0,16.9,,1017.2,
2018-12-15,11.8,5.8,20.8,0.0,0.0,310.0,7.9,,1023.3,
2018-12-16,11.1,4.1,18.0,0.0,0.0,,2.9,,1025.6,
2018-12-17,13.5,6.9,21.3,0.0,0.0,,1.4,,1023.7,
2018-12-18,11.2,3.5,18.0,0.5,0.0,,3.2,,1018.2,
2018-12-19,13.8,11.9,16.3,1.5,0.0,89.0,4.0,,1010.6,
2018-12-20,13.8,10.2,18.5,0.0,0.0,318.0,13.0,,1015.9,
2018-12-21,11.9,5.2,19.6,0.0,0.0,250.0,7.9,,1017.3,
2018-12-22,15.9,7.4,27.4,0.0,0.0,203.0,5.0,,1014.0,
2018-12-23,12.9,8.0,17.4,0.0,0.0,5.0,9.4,,1024.4,
2018-12-24,10.0,2.4,16.3,0.0,0.0,,1.8,,1022.9,
2018-12-25,18.3,15.2,23.5,0.3,0.0,147.0,8.6,,1017.3,
2018-12-26,18.9,11.9,21.3,46.5,0.0,148.0,17.3,,1009.7,
2018-12-27,14.8,9.6,21.3,17.0,0.0,295.0,6.8,,1008.9,
2018-12-28,8.7,4.6,13.0,0.0,0.0,15.0,11.9,,1018.9,
2018-12-29,6.8,5.8,8.5,0.0,0.0,1.0,12.6,,1024.1,
2018-12-30,5.0,3.5,5.8,6.6,0.0,6.0,5.8,,1018.3,
2018-12-31,9.9,4.6,18.0,1.3,0.0,251.0,2.9,,1013.2,
2019-01-01,6.2,4.1,8.0,0.0,0.0,354.0,10.4,,1022.5,
2019-01-02,3.2,2.4,5.2,59.4,0.0,349.0,10.4,,1021.4,
2019-01-03,5.2,1.3,11.3,6.1,0.0,306.0,7.9,,1017.9,
2019-01-04,8.1,0.2,19.1,0.0,0.0,289.0,4.3,,1018.4,
2019-01-05,12.0,3.0,24.1,0.0,0.0,229.0,2.9,,1020.5,
2019-01-06,13.7,5.8,22.4,0.0,0.0,168.0,7.9,,1018.3,
2019-01-07,19.6,15.2,25.2,0.0,0.0,208.0,4.7,,1017.6,
2019-01-08,17.6,11.9,25.2,0.0,0.0,320.0,6.1,,1022.6,
2019-01-09,12.7,8.0,16.9,0.0,0.0,22.0,9.0,,1030.9,
2019-01-10,11.2,5.8,15.8,0.0,0.0,,5.0,,1026.2,
2019-01-11,12.2,9.1,16.3,8.1,0.0,147.0,4.7,,1017.8,
2019-01-12,12.7,6.9,16.3,0.0,0.0,306.0,11.5,,1019.3,
2019-01-13,7.3,3.0,12.4,0.0,0.0,1.0,9.4,,1028.9,
2019-01-14,6.9,3.5,11.3,0.0,0.0,4.0,4.7,,1031.1,
2019-01-15,9.2,7.4,10.8,0.0,0.0,,3.2,,1027.2,
2019-01-16,11.9,10.2,14.1,1.0,0.0,,1.4,,1023.0,
2019-01-17,16.8,11.9,25.2,0.0,0.0,272.0,4.7,,1020.3,
2019-01-18,15.1,10.2,19.1,0.0,0.0,184.0,6.5,,1013.3,
2019-01-19,10.9,4.1,16.9,0.0,0.0,324.0,17.6,,1019.4,
2019-01-20,6.2,0.2,12.4,0.0,0.0,30.0,7.2,,1028.1,
2019-01-21,10.8,2.4,19.6,0.0,0.0,164.0,9.7,,1020.0,
2019-01-22,15.8,5.8,20.8,5.1,0.0,190.0,11.2,,1011.5,
2019-01-23,6.6,1.3,13.5,0.3,0.0,324.0,11.9,,1021.4,
2019-01-24,8.6,0.2,18.0,0.0,0.0,,6.1,,1020.7,
2019-01-25,10.0,4.6,16.3,0.0,0.0,86.0,5.8,,1025.4,
2019-01-26,11.9,5.8,18.0,4.6,0.0,,4.7,,1022.8,
2019-01-27,12.5,6.3,19.6,1.0,0.0,289.0,4.3,,1020.7,
2019-01-28,13.4,6.9,23.0,0.0,0.0,223.0,8.6,,1013.4,
2019-01-29,6.6,2.4,10.2,0.0,0.0,32.0,8.3,,1026.2,
2019-01-30,8.5,4.6,13.0,0.0,0.0,121.0,7.9,,1024.0,
2019-01-31,11.4,8.0,14.6,0.5,0.0,130.0,4.3,,1020.2,
2019-02-01,16.0,14.1,18.5,0.3,0.0,108.0,4.7,,1019.6,
2019-02-02,16.4,15.2,18.0,0.0,0.0,133.0,5.4,,1018.1,
2019-02-03,19.3,16.9,24.6,0.0,0.0,177.0,7.2,,1012.3,
2019-02-04,20.9,19.1,25.2,0.0,0.0,192.0,6.8,,1011.5,
2019-02-05,21.7,19.6,26.3,0.0,0.0,175.0,7.9,,1011.4,
2019-02-06,21.9,20.2,24.6,0.0,0.0,172.0,10.1,,1010.1,
2019-02-07,15.6,4.1,22.4,0.8,0.0,348.0,12.2,,1018.2,
2019-02-08,2.0,0.8,4.1,0.8,0.0,12.0,14.4,,1035.4,
2019-02-09,2.8,0.8,5.2,1.5,0.0,29.0,6.8,,1032.9,
2019-02-10,6.0,3.0,8.5,2.0,0.0,17.0,2.2,,1023.1,
2019-02-11,13.1,8.5,17.4,1.3,0.0,200.0,2.2,,1013.0,
2019-02-12,12.8,4.6,18.5,0.0,0.0,342.0,9.4,,1022.3,
2019-02-13,10.1,0.2,19.1,0.0,0.0,,6.5,,1023.5,
2019-02-14,16.8,11.3,24.1,0.0,0.0,198.0,10.1,,1012.4,
2019-02-15,21.1,12.4,33.0,0.0,0.0,208.0,4.7,,1007.1,
2019-02-16,10.2,5.8,16.9,0.0,0.0,47.0,8.6,,1008.8,
2019-02-17,13.5,9.6,17.4,0.0,0.0,357.0,11.5,,1011.1,
2019-02-18,10.1,6.9,15.2,0.0,0.0,23.0,12.2,,1021.9,
2019-02-19,6.1,4.6,7.4,4.3,0.0,16.0,9.4,,1016.5,
2019-02-20,10.3,5.2,18.5,0.0,0.0,11.0,5.4,,1015.5,
2019-02-21,11.3,8.0,13.5,0.0,0.0,36.0,4.7,,1014.2,
2019-02-22,12.2,10.2,15.2,0.5,0.0,48.0,4.3,,1013.7,
2019-02-23,16.6,11.9,24.1,1.0,0.0,282.0,9.4,,1013.4,
2019-02-24,12.8,7.4,18.5,0.0,0.0,24.0,9.7,,1026.2,
2019-02-25,13.2,6.3,20.2,0.0,0.0,103.0,9.4,,1024.5,
2019-02-26,15.3,12.4,20.8,0.0,0.0,97.0,4.7,,1020.1,
2019-02-27,18.9,10.8,26.3,0.0,0.0,170.0,3.6,,1017.2,
2019-02-28,6.1,4.1,10.8,2.5,0.0,357.0,9.4,,1019.6,
2019-03-01,9.2,5.8,12.4,0.0,0.0,100.0,4.3,,1018.1,
2019-03-02,9.8,7.4,12.4,0.0,0.0,34.0,7.6,,1018.2,
2019-03-03,6.1,0.8,7.4,0.0,0.0,353.0,14.4,,1019.9,
2019-03-04,0.6,-1.4,3.5,0.0,0.0,357.0,14.8,,1029.1,
2019-03-05,2.9,-3.0,9.1,0.0,0.0,2.0,7.6,,1033.4,
2019-03-06,7.5,-1.4,15.2,0.0,0.0,130.0,8.3,,1029.9,
2019-03-07,16.2,10.2,24.1,0.0,0.0,186.0,10.1,,1018.9,
2019-03-08,22.1,18.0,29.1,0.0,0.0,185.0,12.2,,1011.6,
2019-03-09,23.3,14.6,30.8,1.0,0.0,245.0,7.6,,1008.4,
2019-03-10,18.9,13.0,25.8,0.0,0.0,,6.1,,,
2019-03-11,16.2,14.1,18.5,0.0,0.0,22.0,9.0,,1020.4,
2019-03-12,19.3,14.6,25.8,0.3,0.0,119.0,13.3,,1016.3,
2019-03-13,21.5,13.0,28.5,8.6,0.0,190.0,11.9,,1004.1,
2019-03-14,20.7,15.2,24.6,0.5,0.0,340.0,14.0,,1013.4,
2019-03-15,13.0,10.2,15.8,0.0,0.0,14.0,13.7,,1027.4,
2019-03-16,12.8,8.5,17.4,0.0,0.0,21.0,5.4,,1028.7,
2019-03-17,14.2,6.3,20.2,0.0,0.0,39.0,3.6,,1026.2,
2019-03-18,14.7,8.0,21.9,0.0,0.0,65.0,6.5,,1024.9,
2019-03-19,15.4,8.5,22.4,0.0,0.0,,4.7,,1024.0,
2019-03-20,17.5,12.4,25.8,0.0,0.0,32.0,4.0,,1023.0,
2019-03-21,18.6,10.2,26.9,0.0,0.0,198.0,3.6,,1022.8,
2019-03-22,19.0,10.2,27.4,0.0,0.0,,7.9,,1019.6,
2019-03-23,20.0,16.9,24.1,0.0,0.0,162.0,10.1,,1017.4,
2019-03-24,22.2,19.1,28.5,0.0,0.0,178.0,8.6,,1016.9,
2019-03-25,23.1,18.0,28.0,0.0,0.0,351.0,8.3,,1018.8,
2019-03-26,19.4,13.5,26.3,0.0,0.0,48.0,6.1,,1024.5,
2019-03-27,18.9,11.9,26.3,0.0,0.0,,8.6,,1023.5,
2019-03-28,19.5,13.5,26.9,0.0,0.0,163.0,11.2,,1020.0,
2019-03-29,20.7,16.9,26.9,0.0,0.0,166.0,11.2,,1014.2,
2019-03-30,17.2,10.2,21.9,0.0,0.0,307.0,14.0,,1015.7,
2019-03-31,10.3,6.3,15.2,0.0,0.0,12.0,12.2,,1026.4,
2019-04-01,10.9,4.6,18.0,0.0,0.0,42.0,4.0,,1024.3,
2019-04-02,14.2,4.6,23.5,0.0,0.0,170.0,7.6,,1022.3,
2019-04-03,17.0,13.0,21.3,0.8,0.0,146.0,11.5,,1018.7,
2019-04-04,24.5,18.5,33.5,1.0,0.0,217.0,5.4,,1013.8,
2019-04-05,21.9,18.0,28.5,0.0,0.0,81.0,7.2,,1013.7,
2019-04-06,21.2,19.1,23.0,86.4,0.0,141.0,4.7,,1010.7,
2019-04-07,19.1,16.9,21.3,33.0,0.0,91.0,10.8,,1012.0,
2019-04-08,22.4,15.8,31.9,0.0,0.0,327.0,7.6,,1013.7,
2019-04-09,23.7,14.1,32.4,0.0,0.0,196.0,4.0,,1012.2,
2019-04-10,25.2,16.9,34.1,0.0,0.0,169.0,11.9,,1003.5,
2019-04-11,22.4,15.2,29.1,0.0,0.0,286.0,8.3,,1003.6,
2019-04-12,19.1,12.4,26.3,0.3,0.0,73.0,7.9,,1009.0,
2019-04-13,17.1,9.1,20.2,10.9,0.0,330.0,13.7,,1004.3,
2019-04-14,15.1,8.0,24.1,0.0,0.0,285.0,9.0,,1016.4,
2019-04-15,19.3,11.3,28.0,0.0,0.0,174.0,10.1,,1016.2,
2019-04-16,21.9,18.0,29.1,0.0,0.0,164.0,13.0,,1014.4,
2019-04-17,23.7,16.3,29.1,6.1,0.0,163.0,11.9,,1008.0,
2019-04-18,19.5,14.1,24.6,8.4,0.0,325.0,12.2,,1008.7,
2019-04-19,18.9,11.3,25.2,0.0,0.0,328.0,10.8,,1017.7,
2019-04-20,19.0,8.5,29.1,0.0,0.0,,6.5,,1017.6,
2019-04-21,21.4,14.6,29.6,0.0,0.0,166.0,12.2,,1014.3,
2019-04-22,22.7,19.6,26.9,0.0,0.0,153.0,13.0,,1015.5,
2019-04-23,22.3,20.2,26.9,0.0,0.0,145.0,13.0,,1014.0,
2019-04-24,18.1,14.6,21.3,37.6,0.0,85.0,6.8,,1011.0,
2019-04-25,21.5,14.1,31.3,0.0,0.0,314.0,6.8,,1011.7,
2019-04-26,22.2,17.4,28.5,0.0,0.0,24.0,6.1,,1018.2,
2019-04-27,22.9,15.8,30.2,0.0,0.0,176.0,9.4,,1012.8,
2019-04-28,23.5,19.1,30.2,0.0,0.0,159.0,10.8,,1012.2,
2019-04-29,23.9,20.8,29.6,0.0,0.0,157.0,12.6,,1012.0,
2019-04-30,25.4,23.5,28.5,0.5,0.0,154.0,14.8,,1011.0,
2019-05-01,25.7,24.1,28.5,0.3,0.0,149.0,14.0,,1010.8,
2019-05-02,21.0,17.4,26.3,3.8,0.0,120.0,9.7,,1014.1,
2019-05-03,20.6,18.0,28.0,82.8,0.0,104.0,7.2,,1012.1,
2019-05-04,21.9,16.3,28.5,0.0,0.0,9.0,6.1,,1011.2,
2019-05-05,23.4,15.8,30.2,0.0,0.0,,6.8,,1011.4,
2019-05-06,22.3,19.6,24.6,0.0,0.0,150.0,9.0,,1012.8,
2019-05-07,23.9,20.2,30.8,46.2,0.0,133.0,10.1,,1012.0,
2019-05-08,22.3,19.1,25.8,36.6,0.0,155.0,6.1,,1005.8,
2019-05-09,24.6,17.4,30.8,0.3,0.0,43.0,7.9,,1008.5,
2019-05-10,16.2,13.0,20.2,0.0,0.0,2.0,11.2,,1015.0,
2019-05-11,16.1,14.1,19.1,3.3,0.0,348.0,5.8,,1013.0,
2019-05-12,20.7,15.8,26.9,0.0,0.0,6.0,5.8,,1012.2,
2019-05-13,21.6,13.5,29.1,0.0,0.0,75.0,4.0,,1013.5,
2019-05-14,23.1,17.4,28.0,0.0,0.0,,4.0,,1014.8,
2019-05-15,24.2,18.0,30.2,0.0,0.0,,4.7,,1015.5,
2019-05-16,24.9,19.6,30.8,0.0,0.0,163.0,7.2,,1014.5,
2019-05-17,26.5,23.0,32.4,0.0,0.0,155.0,13.3,,1009.3,
2019-05-18,26.4,24.6,29.6,1.5,0.0,162.0,11.9,,1005.3,
2019-05-19,28.5,24.6,33.0,0.0,0.0,168.0,7.9,,1008.8,
2019-05-20,27.6,25.2,32.4,0.0,0.0,152.0,16.2,,1007.1,
2019-05-21,25.9,18.0,31.3,4.1,0.0,184.0,9.4,,1003.5,
2019-05-22,28.1,23.5,33.0,0.0,0.0,157.0,15.5,,1006.5,
2019-05-23,28.3,24.6,33.5,0.0,0.0,149.0,16.2,,1012.1,
2019-05-24,27.9,24.1,32.4,0.0,0.0,148.0,15.5,,1013.9,
2019-05-25,27.3,24.1,33.0,0.0,0.0,144.0,13.7,,1014.8,
2019-05-26,27.4,23.5,33.0,0.0,0.0,157.0,13.0,,1015.4,
2019-05-27,26.8,23.5,32.4,0.0,0.0,162.0,11.2,,1011.4,
2019-05-28,26.8,23.5,31.9,0.0,0.0,168.0,11.9,,1007.1,
2019-05-29,28.2,24.6,33.5,0.0,0.0,161.0,11.2,,1005.9,
2019-05-30,25.4,22.4,30.2,12.2,0.0,45.0,7.2,,1011.9,
2019-05-31,27.4,22.4,33.0,0.0,0.0,54.0,5.4,,1013.9,
2019-06-01,28.4,24.1,33.5,0.0,0.0,,6.5,,1012.9,
2019-06-02,28.8,23.5,34.6,0.0,0.0,161.0,5.8,,1012.3,
2019-06-03,28.8,23.5,34.1,0.0,0.0,162.0,7.2,,1013.0,
2019-06-04,25.9,23.5,29.1,9.4,0.0,148.0,3.2,,1013.2,
2019-06-05,26.8,23.5,33.0,3.6,0.0,94.0,5.0,,1009.3,
2019-06-06,25.3,19.6,32.4,14.7,0.0,,3.2,,1007.6,
2019-06-07,28.2,21.9,35.2,0.0,0.0,310.0,4.7,,1007.4,
2019-06-08,28.9,21.3,36.9,0.0,0.0,340.0,1.8,,1008.6,
2019-06-09,28.9,21.9,36.9,26.4,0.0,,7.2,,1011.0,
2019-06-10,26.5,23.5,31.3,0.0,0.0,358.0,10.4,,1020.6,
2019-06-11,23.5,20.8,27.4,0.8,0.0,18.0,3.6,,1018.9,
2019-06-12,25.4,19.1,32.4,0.0,0.0,,2.2,,1015.5,
2019-06-13,27.2,21.9,33.0,0.0,0.0,49.0,5.0,,1017.4,
2019-06-14,27.5,21.3,33.5,0.0,0.0,160.0,9.7,,1014.6,
2019-06-15,29.0,24.6,35.2,0.0,0.0,175.0,13.0,,1010.8,
2019-06-16,29.1,20.8,35.2,5.8,0.0,165.0,11.9,,1009.4,
2019-06-17,25.2,20.8,32.4,4.8,0.0,117.0,3.2,,1011.6,
2019-06-18,28.3,22.4,35.2,0.0,0.0,,5.8,,1012.0,
2019-06-19,30.5,25.8,36.3,0.0,0.0,179.0,10.8,,1008.5,
2019-06-20,30.3,25.2,36.3,0.0,0.0,155.0,11.5,,1008.4,
2019-06-21,30.2,26.9,35.2,0.0,0.0,168.0,13.7,,1009.8,
2019-06-22,28.8,24.1,34.1,0.0,0.0,162.0,10.8,,1011.0,
2019-06-23,30.0,26.9,35.8,0.0,0.0,171.0,11.5,,1009.4,
2019-06-24,23.3,19.6,28.5,9.7,0.0,144.0,7.9,,1011.2,
2019-06-25,26.0,20.2,34.6,0.0,0.0,141.0,8.6,,1014.2,
2019-06-26,26.5,21.9,34.1,0.3,0.0,137.0,7.9,,1017.8,
2019-06-27,27.3,22.4,35.2,15.0,0.0,141.0,6.1,,1019.5,
2019-06-28,28.1,23.0,34.6,0.0,0.0,173.0,4.0,,1018.9,
2019-06-29,28.5,20.2,35.8,10.7,0.0,,5.8,,1017.1,
2019-06-30,24.1,20.2,30.2,11.9,0.0,197.0,4.7,,1015.9,
2019-07-01,27.9,23.5,33.5,0.0,0.0,169.0,7.9,,1015.2,
2019-07-02,28.0,24.1,34.1,0.0,0.0,162.0,9.4,,1013.8,
2019-07-03,26.7,24.1,33.5,0.3,0.0,162.0,7.6,,1012.4,
2019-07-04,28.6,24.6,34.1,0.0,0.0,160.0,9.7,,1012.8,
2019-07-05,30.0,25.8,35.8,0.0,0.0,161.0,11.2,,1015.6,
2019-07-06,29.8,25.2,35.2,0.0,0.0,164.0,8.3,,1017.3,
2019-07-07,30.3,25.2,36.3,0.0,0.0,179.0,8.3,,1015.2,
2019-07-08,28.3,22.4,36.3,9.7,0.0,179.0,6.1,,1013.0,
2019-07-09,29.7,24.1,36.3,0.0,0.0,170.0,7.2,,1012.5,
2019-07-10,30.9,25.2,36.9,0.0,0.0,166.0,6.5,,1013.6,
2019-07-11,29.9,24.1,36.9,0.0,0.0,355.0,6.8,,1013.1,
2019-07-12,30.6,24.6,37.4,0.0,0.0,3.0,5.4,,1009.9,
2019-07-13,30.0,24.1,36.3,0.0,0.0,354.0,7.9,,1009.4,
2019-07-14,31.4,26.3,38.0,0.0,0.0,,5.4,,1010.5,
2019-07-15,30.0,25.2,36.9,0.0,0.0,170.0,3.6,,1011.8,
2019-07-16,31.0,25.8,38.0,0.0,0.0,176.0,10.8,,1013.7,
2019-07-17,30.9,25.8,38.0,0.0,0.0,167.0,10.8,,1014.8,
2019-07-18,30.9,25.8,38.0,0.0,0.0,170.0,10.8,,1014.1,
2019-07-19,30.8,25.2,38.0,0.0,0.0,171.0,11.9,,1013.5,
2019-07-20,31.1,25.8,38.0,0.0,0.0,170.0,10.8,,1012.8,
2019-07-21,30.8,24.6,38.0,0.0,0.0,164.0,9.4,,1012.7,
2019-07-22,31.0,25.2,37.4,0.0,0.0,173.0,4.3,,1014.1,
2019-07-23,30.4,26.9,35.2,0.0,0.0,7.0,9.4,,1016.5,
2019-07-24,28.0,23.5,33.5,0.0,0.0,33.0,7.9,,1018.0,
2019-07-25,26.5,17.4,34.1,0.0,0.0,67.0,5.0,,1017.8,
2019-07-26,27.5,19.1,34.1,0.0,0.0,,4.0,,1018.5,
2019-07-27,29.4,21.9,36.3,0.0,0.0,,4.0,,1018.3,
2019-07-28,31.0,25.2,38.5,0.0,0.0,168.0,10.8,,1016.2,
2019-07-29,31.1,25.2,38.5,0.0,0.0,171.0,9.7,,1014.7,
2019-07-30,31.8,25.8,39.6,0.0,0.0,181.0,7.2,,1014.5,
2019-07-31,31.7,24.6,39.6,0.0,0.0,166.0,5.8,,1014.5,
2019-08-01,31.3,25.2,38.0,0.0,0.0,158.0,6.1,,1015.0,
2019-08-02,31.6,25.2,38.0,0.0,0.0,165.0,4.3,,1013.9,
2019-08-03,30.6,26.9,36.9,0.0,0.0,169.0,5.8,,1012.4,
2019-08-04,29.1,24.1,35.2,5.1,0.0,159.0,5.0,,1013.0,
2019-08-05,31.1,25.2,38.0,0.0,0.0,,4.7,,1012.8,
2019-08-06,31.6,25.8,39.1,0.0,0.0,168.0,5.8,,1012.2,
2019-08-07,32.0,26.3,39.1,0.0,0.0,176.0,9.4,,1011.8,
2019-08-08,32.4,26.3,40.2,0.0,0.0,173.0,10.8,,1011.4,
2019-08-09,32.4,26.9,40.8,0.0,0.0,178.0,10.4,,1011.8,
2019-08-10,32.3,26.3,40.2,0.0,0.0,173.0,9.4,,1012.3,
2019-08-11,32.4,25.8,40.2,0.0,0.0,174.0,8.6,,1013.1,
2019-08-12,32.9,26.3,40.8,0.0,0.0,179.0,9.4,,1011.6,
2019-08-13,32.8,26.3,40.8,0.0,0.0,170.0,9.0,,1011.1,
2019-08-14,32.2,26.3,40.2,0.0,0.0,167.0,4.3,,1013.0,
2019-08-15,31.6,25.8,39.6,0.0,0.0,,3.6,,1013.4,
2019-08-16,33.0,26.3,40.2,0.0,0.0,162.0,7.6,,1011.6,
2019-08-17,32.4,26.9,40.2,0.0,0.0,172.0,11.5,,1010.0,
2019-08-18,32.4,26.9,39.6,0.0,0.0,173.0,11.2,,1010.5,
2019-08-19,32.3,26.9,39.6,0.0,0.0,166.0,9.7,,1013.1,
2019-08-20,32.2,26.3,39.6,0.0,0.0,171.0,7.9,,1014.6,
2019-08-21,31.5,25.8,38.5,0.0,0.0,174.0,8.3,,1014.3,
2019-08-22,31.2,25.8,39.1,0.0,0.0,161.0,9.4,,1012.1,
2019-08-23,30.5,26.3,38.0,0.0,0.0,150.0,8.3,,1011.2,
2019-08-24,28.6,24.1,37.4,33.0,0.0,143.0,3.2,,1011.6,
2019-08-25,30.0,24.6,38.5,0.0,0.0,191.0,4.3,,1009.4,
2019-08-26,31.8,26.3,39.1,0.0,0.0,172.0,10.4,,1007.2,
2019-08-27,29.6,26.9,34.6,0.0,0.0,147.0,8.6,,1011.2,
2019-08-28,30.4,24.6,39.1,0.3,0.0,,5.4,,1015.0,
2019-08-29,31.4,25.2,39.1,0.0,0.0,162.0,6.8,,1014.8,
2019-08-30,31.1,26.3,38.0,0.0,0.0,151.0,6.1,,1014.4,
2019-08-31,30.8,24.6,38.0,0.0,0.0,,4.7,,1015.0,
2019-09-01,30.5,24.6,37.4,0.0,0.0,,4.0,,1015.4,
2019-09-02,31.5,24.6,39.1,0.0,0.0,,5.0,,1014.9,
2019-09-03,31.3,23.5,38.5,0.0,0.0,,6.5,,1013.2,
2019-09-04,31.8,24.1,39.1,0.0,0.0,66.0,5.4,,1014.9,
2019-09-05,31.7,23.5,39.1,0.0,0.0,128.0,5.8,,1016.8,
2019-09-06,32.3,25.2,39.6,0.0,0.0,,4.3,,1015.8,
2019-09-07,31.9,25.2,39.6,0.0,0.0,180.0,5.4,,1014.5,
2019-09-08,31.2,25.2,39.1,0.0,0.0,173.0,9.7,,1013.4,
2019-09-09,30.4,25.8,38.5,0.0,0.0,160.0,10.8,,1014.2,
2019-09-10,28.4,23.5,38.5,4.8,0.0,151.0,7.2,,1016.2,
2019-09-11,27.7,23.5,38.0,0.0,0.0,147.0,6.8,,1017.5,
2019-09-12,29.5,23.5,38.0,0.0,0.0,144.0,6.1,,1016.5,
2019-09-13,30.0,24.1,36.9,0.0,0.0,,4.7,,1018.2,
2019-09-14,30.9,24.1,38.0,0.0,0.0,64.0,4.3,,1017.5,
2019-09-15,30.4,23.0,36.9,0.0,0.0,,4.3,,1016.1,
2019-09-16,31.0,24.6,38.5,0.0,0.0,39.0,5.8,,1014.2,
2019-09-17,28.6,24.6,33.5,0.0,0.0,60.0,5.4,,1012.3,
2019-09-18,30.0,23.5,38.5,0.0,0.0,358.0,4.7,,1010.8,
2019-09-19,28.4,25.2,38.5,8.6,0.0,,5.0,,1009.9,
2019-09-20,30.1,25.8,38.0,0.0,0.0,155.0,14.4,,1012.7,
2019-09-21,29.9,26.3,37.4,0.0,0.0,145.0,13.7,,1015.2,
2019-09-22,30.5,25.2,38.0,0.0,0.0,156.0,9.0,,1014.7,
2019-09-23,30.7,25.8,38.0,0.0,0.0,153.0,7.9,,1014.7,
2019-09-24,30.3,25.8,36.9,0.0,0.0,162.0,9.0,,1012.2,
2019-09-25,29.8,24.1,38.0,0.0,0.0,170.0,7.6,,1010.7,
2019-09-26,30.0,24.1,36.9,0.0,0.0,162.0,7.6,,1011.0,
2019-09-27,29.9,24.1,37.4,0.0,0.0,163.0,7.9,,1009.2,
2019-09-28,29.8,26.3,35.8,0.0,0.0,152.0,12.2,,1010.9,
2019-09-29,30.1,25.2,36.9,2.3,0.0,150.0,11.2,,1013.8,
2019-09-30,30.0,26.9,37.4,0.5,0.0,144.0,11.9,,1014.2,
2019-10-01,30.2,25.8,37.4,0.0,0.0,150.0,12.2,,1013.5,
2019-10-02,29.8,25.2,36.9,0.0,0.0,146.0,9.7,,1013.6,
2019-10-03,29.7,24.1,36.3,0.0,0.0,,6.1,,1015.3,
2019-10-04,29.4,24.1,35.8,0.0,0.0,78.0,4.7,,1016.3,
